,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
108,0,11.0,4765,4.246176799992099,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",25,1024,9
109,1,11.0,4766,4.257219599996461,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",25,1024,9
110,2,11.0,4767,4.267502199989394,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",25,1024,9
111,4,11.0,4769,4.280831700001727,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",25,1024,9
112,8,11.0,4773,4.298659499996575,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",25,1024,9
113,16,12.0,4782,4.319936499989126,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",25,1024,9
114,32,14.0,4799,4.353031799997552,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",25,1024,9
115,64,14.0,4831,4.4156882999959635,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",25,1024,9
116,128,14.0,4895,4.5286313999968115,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",25,1024,9
117,256,14.0,5023,4.7443194999941625,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",25,1024,9
118,512,14.0,5279,5.181884799996624,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",25,1024,9
119,1024,14.0,5299,5.229274400000577,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",25,1024,9
120,0,5.0,5299,5.2396577999898,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",25,1024,10
121,1,5.0,5300,5.250748999998905,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",25,1024,10
